"","시도명","시군구명","도로종류","도로노선번호","도로노선명","도로노선방향","소재지도로명주소","소재지지번주소","위도"
"240","강원도","강릉시","시도","","강릉대로",1,"강원도 강릉시 강릉대로 279-1","강원도 강릉시 교동 108",37.76232001
"241","강원도","강릉시","시도","","성덕포남로",1,"강원도 강릉시 성덕포남로 70","강원도 강릉시 입암동 95",37.7616322
"242","강원도","강릉시","시도","","경강로",1,"강원도 강릉시 경강로 2302","강원도 강릉시 포남동 1287",37.76724455
"243","강원도","강릉시","시도","","현내시장길",1,"강원도 강릉시 옥계면 현내시장길 62-2","강원도 강릉시 옥계면 현내리 356-2",37.61014824
"244","강원도","강릉시","시도","","월대산로",1,"강원도 강릉시 월대산로 65","강원도 강릉시 입암동 97-2",37.76009122
"245","강원도","강릉시","시도","","솔올로",1,"강원도 강릉시 솔올로 66","강원도 강릉시 교동 1924",37.7677918
"246","강원도","강릉시","시도","","솔올로",1,"강원도 강릉시 솔올로 45","강원도 강릉시 교동 1924",37.76612939
"247","강원도","강릉시","시도","","용지로",1,"강원도 강릉시 용지로 51","강원도 강릉시 입암동 662-11",37.75571978
"248","강원도","강릉시","시도","","성덕포남로",1,"강원도 강릉시 성덕포남로 24","강원도 강릉시 입암동 201-1",37.75807512
"249","강원도","강릉시","시도","","율곡로",1,"강원도 강릉시 율곡로 2750","강원도 강릉시 노암동 249-2",37.75235923
"250","강원도","강릉시","시도","","율곡로",1,"강원도 강릉시 율곡로 2726","강원도 강릉시 노암동 256-3",37.75048353
"251","강원도","강릉시","시도","","해안로",1,"강원도 강릉시 주문진읍 해안로 1740","강원도 강릉시 주문진읍 주문리 312-516",37.89059559
"252","강원도","강릉시","시도","","중앙시장2길",1,"강원도 강릉시 중앙시장2길 29","강원도 강릉시 성남동 114-1",37.75287965
"253","강원도","강릉시","시도","","중앙시장2길",1,"강원도 강릉시 중앙시장2길 45","강원도 강릉시 성남동 114-1",37.75342323
"254","강원도","강릉시","시도","","명주로",1,"강원도 강릉시 명주로 11","강원도 강릉시 용강동 65-11",37.75139001
"255","강원도","강릉시","시도","","토성로",1,"강원도 강릉시 토성로 116","강원도 강릉시 홍제동 47-1",37.7535325
"256","강원도","강릉시","시도","","토성로",1,"강원도 강릉시 토성로 156","강원도 강릉시 임당동 41-1",37.75528543
"257","강원도","강릉시","시도","","토성로",1,"강원도 강릉시 토성로 183-1","강원도 강릉시 임당동 98-3",37.757065
"258","인천광역시","남동구","구도","","독곡로",3,"인천광역시 남동구 독곡로51","인천광역시 남동구 서창동 563-1",37.43448793
"259","인천광역시","남동구","구도","","서창남순환로",3,"인천광역시 남동구 서창남순환로","인천광역시 남동구 서창동752",37.42974222
"260","인천광역시","남동구","구도","","만수로",3,"인천광역시 남동구 만수로","인천광역시 남동구 만수동5-533",37.46479969
"261","인천광역시","남동구","구도","","만수로",3,"인천광역시 남동구 만수로14-2","인천광역시 남동구 만수동 391",37.45831398
"262","인천광역시","남동구","구도","","구월로",3,"인천광역시 남동구 구월로372번길 90","인천광역시 남동구 만수동 1123",NA
"263","인천광역시","남동구","구도","","호구포로",3,"인천광역시 남동구 호구포로","인천광역시 남동구 간석동225-253",37.46432236
"264","인천광역시","남동구","구도","","백범로",3,"인천광역시 남동구 백범로","인천광역시 남동구 간석동42-10",37.46414316
"265","인천광역시","남동구","구도","","용천로",3,"인천광역시 남동구 용천로176번길 90","인천광역시 남동구 간석동942",37.46464672
"266","인천광역시","남동구","구도","","방축로",3,"인천광역시 남동구 방축로 501","인천광역시 남동구 간석동893-1",37.46685281
"267","인천광역시","남동구","구도","","남동대로",3,"인천광역시 남동구 남동대로814","인천광역시 남동구 구월동 22",37.45564732
"268","인천광역시","남동구","구도","","정각로",3,"인천광역시 남동구 정각로","인천광역시 남동구 구월동 1139-8",NA
"269","강원도","강릉시","시도","","경강로",1,"강원도 강릉시 경강로 2070","강원도 강릉시 임당동 190",37.7532952
"270","강원도","강릉시","시도","","경강로",1,"강원도 강릉시 경강로 2090-1","강원도 강릉시 임당동 190",37.754299
"271","강원도","강릉시","시도","","경강로",1,"강원도 강릉시 경강로 2106","강원도 강릉시 임당동 119-1",37.75518192
"272","강원도","강릉시","시도","","경강로",1,"강원도 강릉시 경강로 2142","강원도 강릉시 옥천동 351",37.75729132
"273","강원도","강릉시","시도","","경강로",1,"강원도 강릉시 경강로 2158-1","강원도 강릉시 옥천동 351",37.75835991
"274","강원도","강릉시","시도","","문화의길",1,"강원도 강릉시 문화의길8번길 1","강원도 강릉시 임당동 73-2",37.75500648
"275","강원도","강릉시","시도","","금성로",1,"강원도 강릉시 금성로42번길 2","강원도 강릉시 성남동 114-1",37.7531768
"276","강원도","강릉시","시도","","하슬라로",1,"강원도 강릉시 하슬라로 18","강원도 강릉시 홍제동 1000-1",37.75515453
"277","강원도","강릉시","시도","","하슬라로",1,"강원도 강릉시 하슬라로 27","강원도 강릉시 홍제동 1000-1",37.75469032
"278","서울특별시","강북구","일반국도","3번","한천로",2,"서울특별시 강북구 한천로139길 46","",37.63867752
"279","강원도","강릉시","시도","","경강로",1,"강원도 강릉시 경강로 2084","강원도 강릉시 임당동 127-1",37.75394947
"280","강원도","강릉시","시도","","율곡로",1,"강원도 강릉시 율곡로 2807","강원도 강릉시 옥천동 76-1",37.755332
"281","강원도","강릉시","시도","","율곡로",1,"강원도 강릉시 율곡로 2792","강원도 강릉시 성남동 33-1",37.75448666
"282","강원도","강릉시","시도","","신대학길",1,"강원도 강릉시 신대학길 44","강원도 강릉시 금학동 11-5",37.75439839
"283","강원도","강릉시","시도","","중앙시장2길",1,"강원도 강릉시 중앙시장2길 10-1","강원도 강릉시 성남동 114-1",37.751948
"284","강원도","강릉시","시도","","임영로",1,"강원도 강릉시 임영로 111","강원도 강릉시 성내동 34",37.75154056
"285","강원도","강릉시","시도","","강릉대로",1,"강원도 강릉시 강릉대로 406","강원도 강릉시 포남동 1242-1",37.77022677
"286","충청남도","서북구","시도","광로3-3","공원로",3,"충청남도 천안시 서북구 공원로 227","충청남도 천안시 서북구 불당동 1299",36.80056457
"287","인천광역시","남동구","구도","","구월남로",3,"인천광역시 남동구 구월남로 296","인천광역시 남동구 구월동 1302-2",37.451943
"288","인천광역시","남동구","구도","","호구포로",3,"인천광역시 남동구 호구포로810번길 73","인천광역시 남동구 구월동1324-7",37.45450963
"289","인천광역시","남동구","구도","","남동대로",3,"인천광역시 남동구 남동대로915번길 25","인천광역시 남동구 간석동313-3",37.464292
"290","인천광역시","남동구","구도","","석산로",3,"인천광역시 남동구 석산로 52","인천광역시 남동구 간석동 523-9",37.461013
"291","인천광역시","남동구","구도","","남동대로",3,"인천광역시 남동구 남동대로 875-1","인천광역시 남동구 간석동 272-1",37.460671
"292","인천광역시","남동구","구도","","소래로",3,"인천광역시 남동구 소래로 668","인천광역시 남동구 만수동1072",37.449043
"293","인천광역시","남동구","구도","","만수서로",3,"인천광역시 남동구 만수서로 11번길 4","인천광역시 남동구 만수동866-25",37.460183
"294","인천광역시","남동구","구도","","만수로",3,"인천광역시 남동구 만수로95","인천광역시 남동구 만수동 5-317",37.46362751
"295","인천광역시","남동구","구도","","복개동로",3,"인천광역시 남동구 복개동로 82","인천광역시 남동구 만수동 912",37.45467658
"296","인천광역시","남동구","구도","","서창방산로",3,"인천광역시 남동구 서창방산로 100","인천광역시 남동구 서창동 727",37.423638
"297","인천광역시","남동구","구도","","논현로",3,"인천광역시 남동구 논현로 17","인천광역시 남동구 논현동 643-1",37.403649
"298","인천광역시","남동구","구도","","호구포로",3,"인천광역시 남동구 호구포로 205","인천광역시 남동구 논현동 731-1",37.401657
"299","인천광역시","남동구","구도","","논고개로",3,"인천광역시 남동구 논고개로 67-1","인천광역시 남동구 논현동 785",37.398038
"300","인천광역시","남동구","구도","","앵고개로",3,"인천광역시 남동구 앵고개로 847번길 32","인천광역시 남동구 논현동 744-4",37.397768
"301","인천광역시","남동구","구도","","인주대로",3,"인천광역시 남동구 인주대로 591번길 71","인천광역시 남동구 구월동 1134-14",37.453502
"302","인천광역시","남동구","구도","","구월남로",3,"인천광역시 남동구 구월남로 129","인천광역시 남동구 구월동1133-15",37.453469
"303","인천광역시","남동구","구도","","미래로",3,"인천광역시 남동구 미래로 21","인천광역시 남동구 구월동 1129-17",37.451885
"304","인천광역시","남동구","구도","","남동대로",3,"인천광역시 남동구 남동대로 658-1","인천광역시 남동구 구월동 787-1",37.44103089
"305","인천광역시","남동구","구도","","선수촌공원로",3,"인천광역시 남동구 선수촌공원로 23번길","인천광역시 남동구 구월동 1587",37.44141636
"306","인천광역시","남동구","구도","","구월말로",3,"인천광역시 남동구 구월말로 16","인천광역시 남동구 구월동 1313",37.45031903
"307","인천광역시","남동구","구도","","구월말로",3,"인천광역시 남동구 구월말로 33","인천광역시 남동구 구월동 1303-45",37.4520901
"308","인천광역시","남동구","구도","","소래역남로",3,"인천광역시 남동구 소래역남로 12","인천광역시 남동구 논현동 790",37.3978039
"309","인천광역시","남동구","구도","","논고개로",3,"인천광역시 남동구 논고개로 67-1","인천광역시 남동구 논현동 785",37.39803836
"310","인천광역시","남동구","구도","","아암대로",3,"인천광역시 남동구 아암대로1454","인천광역시 남동구 논현동 775",37.38725249
"311","인천광역시","남동구","구도","","장수로",3,"인천광역시 남동구 장수로3-14","인천광역시 남동구 장수동 808-1",37.45031683
"312","인천광역시","남동구","구도","","장아산로",3,"인천광역시 남동구 장아산로157","인천광역시 남동구 서창동 561-1",37.43797894
"313","경기도","파주시","기타","","평화로",2,"경기도 파주시 평화로 37","경기도 파주시 금촌동 962-24",37.757087
